year,month,quarter,period,geography,sector,Deal Type,value
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,11.2
2013,9,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,9,Q3,2013Q3,China,Wind,Asset finance investments,236.9155
2013,9,Q3,2013Q3,China,Wind,Asset finance investments,70
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,49.011
2013,9,Q3,2013Q3,China,Wind,Asset finance investments,280.7
2013,7,Q3,2013Q3,China,Wind,Asset finance investments,70
2013,9,Q3,2013Q3,China,Wind,Asset finance investments,71.0294247
2013,10,Q4,2013Q4,China,Biomass & waste,Asset finance investments,6.554
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,104.217669
2013,11,Q4,2013Q4,China,Solar,Asset finance investments,49.6
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,33.35604
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,7.129036
2013,7,Q3,2013Q3,China,Solar,Asset finance investments,32.588
2013,11,Q4,2013Q4,China,Solar,Asset finance investments,59.0868
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,14.4
2013,3,Q1,2013Q1,China,Biomass & waste,Asset finance investments,49.42992
2013,3,Q1,2013Q1,China,Biomass & waste,Asset finance investments,51.935184
2013,4,Q2,2013Q2,China,Solar,Asset finance investments,3.2
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,22.9768
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,42.8672976
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,56.3502992
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,20.632518
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,48
2013,5,Q2,2013Q2,China,Solar,Asset finance investments,48.933
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,160
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,139.655
2013,7,Q3,2013Q3,China,Solar,Asset finance investments,4.8915
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,48
2013,11,Q4,2013Q4,China,Solar,Asset finance investments,164.03
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,2.56
2013,11,Q4,2013Q4,China,Solar,Asset finance investments,47.6151
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,80
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,16
2013,11,Q4,2013Q4,China,Solar,Asset finance investments,1.824
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,16
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,2.72
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,40.162611
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32.682
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,4.8
2013,12,Q4,2013Q4,China,Biomass & waste,Asset finance investments,223.244
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,7.2
2013,4,Q2,2013Q2,China,Solar,Asset finance investments,28.8
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,24
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,130.51665
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,87.6720448
2013,3,Q1,2013Q1,China,Solar,Asset finance investments,10.4
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,48
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,3.568
2013,6,Q2,2013Q2,China,Solar,Asset finance investments,4.925
2013,5,Q2,2013Q2,China,Solar,Asset finance investments,34.56
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,16.47
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,32.942
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,80
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,70
2013,7,Q3,2013Q3,China,Solar,Asset finance investments,480
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,16
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,110.741744
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32.678
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,19.2
2013,11,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,11,Q4,2013Q4,China,Biomass & waste,Asset finance investments,43.82538
2013,5,Q2,2013Q2,China,Solar,Asset finance investments,73.278
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,569.5311
2013,4,Q2,2013Q2,China,Wind,Asset finance investments,71.7382176
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,139.3
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,4,Q2,2013Q2,China,Wind,Asset finance investments,70.29498
2013,4,Q2,2013Q2,China,Wind,Asset finance investments,278.6
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,280
2013,4,Q2,2013Q2,China,Wind,Asset finance investments,74.5636125
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,69.3
2013,5,Q2,2013Q2,China,Wind,Asset finance investments,67.2
2013,3,Q1,2013Q1,China,Wind,Asset finance investments,66.3536384
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,69.177243
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,63
2013,4,Q2,2013Q2,China,Wind,Asset finance investments,140
2013,5,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,281.4
2013,7,Q3,2013Q3,China,Wind,Asset finance investments,560
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,280
2013,1,Q1,2013Q1,China,Wind,Asset finance investments,69.3
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,76.16
2013,3,Q1,2013Q1,China,Wind,Asset finance investments,69.3
2013,1,Q1,2013Q1,China,Wind,Asset finance investments,69.3
2013,5,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,4,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,5,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,7,Q3,2013Q3,China,Wind,Asset finance investments,76.6429
2013,4,Q2,2013Q2,China,Wind,Asset finance investments,69.72
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,75.1360995
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,46.2
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,67.2
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,70
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,253.67355
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,140
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,68.16196
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,70.5329
2013,1,Q1,2013Q1,China,Wind,Asset finance investments,69.4244933
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,70
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,69.3
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,281.4
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,59.76516
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,74.450184
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,46.004
2013,1,Q1,2013Q1,China,Wind,Asset finance investments,69.3
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,69.3
2013,5,Q2,2013Q2,China,Wind,Asset finance investments,70
2013,1,Q1,2013Q1,China,Wind,Asset finance investments,54.4432581
2013,1,Q1,2013Q1,China,Wind,Asset finance investments,68.6
2013,1,Q1,2013Q1,China,Wind,Asset finance investments,68.6
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,73.8585
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,62.40993
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,69.3
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,82.34
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,7.709832
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,22.08
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,50.0034352
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32.35122
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,39.2064
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,80
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,48
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,79.6567322
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,44.6358436
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,64
2013,7,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,7,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,160
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,16
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,4.16
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,26.9854924
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,25.9561354
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,9.6
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,9.6
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,9.6
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,80
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,17.7997056
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,21.485785
2013,7,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,5,Q2,2013Q2,China,Solar,Asset finance investments,123.14805
2013,7,Q3,2013Q3,China,Wind,Asset finance investments,70
2013,9,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,140
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,48
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,65.7011634
2013,6,Q2,2013Q2,China,Solar,Asset finance investments,4.925
2013,3,Q1,2013Q1,China,Solar,Asset finance investments,32.9571369
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,49.2539155
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,1.96032
2013,4,Q2,2013Q2,China,Solar,Asset finance investments,16.589
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,17.6640929
2013,7,Q3,2013Q3,China,Solar,Asset finance investments,64
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,5.28
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,16
2013,7,Q3,2013Q3,China,Solar,Asset finance investments,19.5396
2013,3,Q1,2013Q1,China,Wind,Asset finance investments,69.3
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,70.8382
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32.8696656
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,69.72
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,3,Q1,2013Q1,China,Wind,Asset finance investments,69.3
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,38.87968
2013,3,Q1,2013Q1,China,Biomass & waste,Asset finance investments,40.2525
2013,12,Q4,2013Q4,China,Biomass & waste,Asset finance investments,158.1504
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,3,Q1,2013Q1,China,Wind,Asset finance investments,69.974946
2013,3,Q1,2013Q1,China,Wind,Asset finance investments,69.3
2013,9,Q3,2013Q3,China,Wind,Asset finance investments,5.6
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,30.8
2013,5,Q2,2013Q2,China,Solar,Asset finance investments,24
2013,7,Q3,2013Q3,China,Solar,Asset finance investments,16.016
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,16
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,12
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32.4547312
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,48
2013,7,Q3,2013Q3,China,Solar,Asset finance investments,48
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,80
2013,6,Q2,2013Q2,China,Solar,Asset finance investments,1.6
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,3.856
2013,11,Q4,2013Q4,China,Solar,Asset finance investments,16
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,16
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,16
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,66.5
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,66.5
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,63
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,63
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,67.2
2013,4,Q2,2013Q2,China,Solar,Asset finance investments,16
2013,4,Q2,2013Q2,China,Solar,Asset finance investments,16
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,16
2013,3,Q1,2013Q1,China,Solar,Asset finance investments,8
2013,5,Q2,2013Q2,China,Solar,Asset finance investments,44.8812903
2013,5,Q2,2013Q2,China,Solar,Asset finance investments,62.9219844
2013,4,Q2,2013Q2,China,Wind,Asset finance investments,67.0176
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,15.68
2013,5,Q2,2013Q2,China,Solar,Asset finance investments,38.9304
2013,3,Q1,2013Q1,China,Solar,Asset finance investments,15.68
2013,6,Q2,2013Q2,China,Solar,Asset finance investments,12.8
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,3.9685866
2013,3,Q1,2013Q1,China,Solar,Asset finance investments,48
2013,3,Q1,2013Q1,China,Solar,Asset finance investments,48
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,5,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,17.472
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,4,Q2,2013Q2,China,Solar,Asset finance investments,16.128
2013,11,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,2.08
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,2.006
2013,4,Q2,2013Q2,China,Solar,Asset finance investments,18.97857
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,35.9766
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,17.9729
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,69.3
2013,3,Q1,2013Q1,China,Solar,Asset finance investments,7.538
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,29.88244
2013,8,Q3,2013Q3,China,Solar,Asset finance investments,64
2013,6,Q2,2013Q2,China,Solar,Asset finance investments,160
2013,5,Q2,2013Q2,China,Wind,Asset finance investments,65.3194875
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,96
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,6
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,66.577308
2013,1,Q1,2013Q1,China,Small hydro,Asset finance investments,33.6
2013,5,Q2,2013Q2,China,Wind,Asset finance investments,48.3
2013,1,Q1,2013Q1,China,Wind,Asset finance investments,69.3
2013,3,Q1,2013Q1,China,Wind,Asset finance investments,69.3
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,16.8
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,69.623631
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,68.4935418
2013,5,Q2,2013Q2,China,Wind,Asset finance investments,195.4646721
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,50.6960648
2013,8,Q3,2013Q3,China,Wind,Asset finance investments,67.2
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,196.068
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,39.2064
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,39.2184
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,160
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,80
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,49.728
2013,1,Q1,2013Q1,China,Solar,Asset finance investments,80
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,71.8222263
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,74.1198208
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,70
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,54.0602594
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,55.268
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,3,Q1,2013Q1,China,Solar,Asset finance investments,80
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,7,Q3,2013Q3,China,Wind,Asset finance investments,12.6
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,69.3
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,73.8585
2013,10,Q4,2013Q4,China,Wind,Asset finance investments,77.9762839
2013,4,Q2,2013Q2,China,Wind,Asset finance investments,67.7796
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,391.032
2013,1,Q1,2013Q1,China,Wind,Asset finance investments,12.6
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,1.6
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,70
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,69.3
2013,12,Q4,2013Q4,China,Wind,Asset finance investments,69.3
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,16
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,14.4
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,14.4
2013,12,Q4,2013Q4,China,Solar,Asset finance investments,148.158
2013,10,Q4,2013Q4,China,Solar,Asset finance investments,32
2013,9,Q3,2013Q3,China,Solar,Asset finance investments,32
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,50.4
2013,6,Q2,2013Q2,China,Solar,Asset finance investments,32.92802
2013,11,Q4,2013Q4,China,Solar,Asset finance investments,213.226
2013,7,Q3,2013Q3,China,Wind,Asset finance investments,61.6
2013,6,Q2,2013Q2,China,Wind,Asset finance investments,69.3
2013,7,Q3,2013Q3,China,Biomass & waste,Asset finance investments,21.2108
2013,8,Q3,2013Q3,China,Biomass & waste,Asset finance investments,73.4895
2013,6,Q2,2013Q2,China,Biomass & waste,Asset finance investments,55.23327
2013,11,Q4,2013Q4,China,Wind,Asset finance investments,68.6
