id,topic,category,indicator,subindicator,units,geography,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,note
1.07,Fundamentals,Barriers,Barriers - General,Other project development barriers,Questions,Tanzania,,,,,,,,,,0.5,
1.07,Fundamentals,Barriers,Barriers - General,Other project development barriers,Questions,Togo,,,,,,,,,,0,
1.07,Fundamentals,Barriers,Barriers - General,Other project development barriers,Questions,Tunisia,,,,,,,,,,1,
1.07,Fundamentals,Barriers,Barriers - General,Other project development barriers,Questions,Uganda,,,,,,,,,,0,
1.07,Fundamentals,Barriers,Barriers - General,Other project development barriers,Questions,United Arab Emirates,,,,,,,,,,1,
1.07,Fundamentals,Barriers,Barriers - General,Other project development barriers,Questions,Zambia,,,,,,,,,,0.5,
1.07,Fundamentals,Barriers,Barriers - General,Other project development barriers,Questions,Zimbabwe,,,,,,,,,,0.5,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Canada,,,,,,,,,,0.333,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,United States,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Argentina,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Bolivia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Brazil,,,,,,,,,,0.333,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Chile,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Colombia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Costa Rica,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Dominican Republic,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Ecuador,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,El Salvador,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Guatemala,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Haiti,,,,,,,,,,0.333,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Honduras,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Jamaica,,,,,,,,,,0.333,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Mexico,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Nicaragua,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Panama,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Paraguay,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Peru,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Uruguay,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Afghanistan,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Armenia,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Australia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Azerbaijan,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Bangladesh,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Cambodia,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Mainland China,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Georgia,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,India,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Indonesia,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Japan,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Kazakhstan,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Korea (Republic),,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Kyrgyzstan,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Laos,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Malaysia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Mongolia,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Myanmar,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Nepal,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,New Zealand,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Pakistan,,,,,,,,,,0.333,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Philippines,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Singapore,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Sri Lanka,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Taiwan,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Tajikistan,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Thailand,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Turkmenistan,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Uzbekistan,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Vietnam,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Albania,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Austria,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Belarus,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Belgium,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Bosnia and Herzegovina,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Bulgaria,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Croatia,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Czech Republic,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Denmark,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Finland,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,France,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Germany,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Greece,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Hungary,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Ireland,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Italy,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Lithuania,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Moldova,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Netherlands,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,North Macedonia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Norway,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Poland,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Portugal,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Romania,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Russia,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Serbia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Slovakia,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Slovenia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Spain,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Sweden,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Switzerland,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Turkey,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Ukraine,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,United Kingdom,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Algeria,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Angola,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Benin,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Botswana,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Burkina Faso,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Burundi,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Cameroon,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Central African Republic,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Chad,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Congo,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Congo (Dem. Rep.),,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Cote d'Ivoire,,,,,,,,,,0.333,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Egypt,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Eritrea,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Ethiopia,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Ghana,,,,,,,,,,0.8325,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Guinea,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Iraq,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Israel,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Jordan,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Kenya,,,,,,,,,,0.1665,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Kuwait,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Lebanon,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Lesotho,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Liberia,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Madagascar,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Malawi,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Mali,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Mauritania,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Morocco,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Mozambique,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Namibia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Niger,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Nigeria,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Oman,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Palestinian Authority,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Qatar,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Rwanda,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Saudi Arabia,,,,,,,,,,0.333,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Senegal,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Sierra Leone,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Somalia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,South Africa,,,,,,,,,,0.666,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,South Sudan,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Sudan,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Tanzania,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Togo,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Tunisia,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Uganda,,,,,,,,,,0,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,United Arab Emirates,,,,,,,,,,0.999,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Zambia,,,,,,,,,,0.4995,
1.09,Fundamentals,Barriers,Barriers - Decentralized energy,Other barriers,Score,Zimbabwe,,,,,,,,,,0,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Canada,,,,,,,,,,0,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,United States,,,,,,,,,,1,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Argentina,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Bolivia,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Brazil,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Chile,,,,,,,,,,1,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Colombia,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Costa Rica,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Dominican Republic,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Ecuador,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,El Salvador,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Guatemala,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Haiti,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Honduras,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Jamaica,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Mexico,,,,,,,,,,0,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Nicaragua,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Panama,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Paraguay,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Peru,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Uruguay,,,,,,,,,,1,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Afghanistan,,,,,,,,,,2,
1.08,Fundamentals,Barriers,Barriers - Wholesale,Curtailment risk,Questions,Armenia,,,,,,,,,,2,
